220	ALBANIA	01
221	ANDORRA	01
222	AUSTRIA	01
223	BELGIO	01
224	BULGARIA	01
225	REPUBBLICA CECA	01
226	STATO CITTA' DEL VATICANO	01
227	DANIMARCA	01
228	FINLANDIA	01
229	FRANCIA	01
230	GERMANIA	01
231	REGNO UNITO	01
232	GRECIA	01
233	IRLANDA	01
234	ISLANDA	01
236	SERBIA	01
237	LIECHTENSTEIN	01
238	LUSSEMBURGO	01
239	MALTA	01
240	MONACO	01
241	NORVEGIA	01
242	PAESI BASSI	01
243	POLONIA	01
244	PORTOGALLO	01
245	ROMANIA	01
246	SAN MARINO	01
248	SPAGNA	01
249	SVEZIA	01
250	SVIZZERA	01
251	UNGHERIA	01
252	FEDERAZIONE RUSSA	01
254	LITUANIA	01
255	LETTONIA	01
256	ESTONIA	01
257	BIELORUSSIA	01
259	CROAZIA	01
308	CIPRO	01
333	TURCHIA	01
450	SLOVENIA	01
451	BOSNIA-ERZEGOVINA	01
452	SLOVACCHIA	01
453	MACEDONIA DEL NORD	01
458	MOLDOVA	01
471	MONTENEGRO	01
472	KOSOVO	01
260	ARGENTINA	02
262	BOLIVIA	02
263	BRASILE	02
265	CILE	02
266	COLOMBIA	02
271	ECUADOR	02
279	PARAGUAY	02
280	PERU'	02
282	TRINIDAD E TOBAGO	02
283	URUGUAY	02
284	VENEZUELA	02
285	GUYANA	02
288	SURINAME	02
261	BAHAMAS	03
264	CANADA	03
267	COSTA RICA	03
268	CUBA	03
269	REPUBBLICA DOMINICANA	03
270	EL SALVADOR	03
272	GIAMAICA	03
273	GUATEMALA	03
274	HAITI	03
275	HONDURAS	03
276	MESSICO	03
277	NICARAGUA	03
278	PANAMA	03
281	STATI UNITI D'AMERICA	03
286	BARBADOS	03
287	BELIZE	03
289	GRENADA	03
294	ANTIGUA E BARBUDA	03
295	SAINT LUCIA	03
296	SAINT VINCENT E GRENADINE	03
297	SAINT KITTS E NEVIS	03
290	SAMOA	04
291	TONGA	04
292	VANUATU	04
301	ARABIA SAUDITA	04
302	AUSTRALIA	04
304	MYANMAR	04
305	CAMBOGIA	04
306	SRI LANKA	04
307	REPUBBLICA POPOLARE CINESE	04
309	REPUBBLICA DI COREA	04
310	FILIPPINE	04
311	GIAPPONE	04
312	GIORDANIA	04
313	INDIA	04
314	INDONESIA	04
315	IRAN	04
316	IRAQ	04
317	ISRAELE	04
318	KUWAIT	04
319	LAOS	04
320	LIBANO	04
321	MALAYSIA	04
322	MONGOLIA	04
323	NEPAL	04
324	NUOVA ZELANDA	04
325	OMAN	04
326	PAKISTAN	04
327	QATAR	04
329	SINGAPORE	04
331	THAILANDIA	04
337	VIETNAM	04
338	BANGLADESH	04
339	FIGI	04
340	EMIRATI ARABI UNITI	04
341	BAHREIN	04
342	MALDIVE	04
343	PAPUA NUOVA GUINEA	04
344	ISOLE SALOMONE	04
345	TAIWAN	04
348	KAZAKHSTAN	04
349	UZBEKISTAN	04
350	ALGERIA	04
351	BURKINA FASO	04
352	BURUNDI	04
353	CAMERUN	04
355	CONGO	04
356	REPUBBLICA DEMOCRATICA DEL CONGO	04
357	COSTA D'AVORIO	04
358	BENIN	04
359	ETIOPIA	04
360	GABON	04
361	GAMBIA	04
362	GHANA	04
363	GUINEA	04
364	KENYA	04
366	LIBIA	04
367	MADAGASCAR	04
368	MALAWI	04
369	MALI	04
370	MAROCCO	04
371	MAURITANIA	04
372	NIGER	04
373	NIGERIA	04
374	EGITTO	04
377	RUANDA	04
378	SENEGAL	04
380	SOMALIA	04
381	SUD AFRICA	04
382	SUDAN	04
383	TANZANIA	04
384	TOGO	04
385	TUNISIA	04
386	UGANDA	04
387	ZAMBIA	04
388	NAMIBIA	04
389	BOTSWANA	04
390	MAURITIUS	04
391	GUINEA EQUATORIALE	04
392	MOZAMBICO	04
393	ANGOLA	04
395	GIBUTI	04
396	SEYCHELLES	04
397	CAPO VERDE	04
398	GUINEA BISSAU	04
399	ESWATINI	04
400	SAO TOME' E PRINCIPE	04
401	LESOTHO	04
454	ARMENIA	04
455	AZERBAIGIAN	04
456	GEORGIA	04
457	KIRGHIZISTAN	04
459	TAGIKISTAN	04
460	TURKMENISTAN	04
461	BRUNEI	04
463	ISOLE MARSHALL	04
464	STATI FEDERATI DI MICRONESIA	04
466	PALAU	04
888	CIRCOSCRIZIONE AUTONOMA	04
